time,open,high,low,close,volume,oi,funding
1774508100000.0,635.08,635.64,635.08,635.27,1262.85,509222.9,0.0
1774508400000.0,635.27,635.9,634.88,635.51,1396.22,509222.9,0.0
1774508700000.0,635.51,635.51,634.5,635.37,1745.23,509222.9,0.0
1774509000000.0,635.38,635.45,634.68,634.68,850.18,509222.9,0.0
1774509300000.0,634.69,635.16,634.67,634.93,524.39,509222.9,0.0
1774509600000.0,634.93,635.65,633.85,635.15,2310.46,509222.9,0.0
1774509900000.0,635.14,635.3,634.56,634.78,1302.67,509222.9,0.0
1774510200000.0,634.78,635.05,634.09,634.93,3367.88,509222.9,0.0
1774510500000.0,634.93,635.39,634.74,635.38,1460.45,509222.9,0.0
1774510800000.0,635.38,635.8,635.01,635.2,1069.19,509222.9,0.0
1774511100000.0,635.19,635.58,635.13,635.51,640.88,509222.9,0.0
1774511400000.0,635.52,635.81,635.37,635.79,1568.34,509222.9,0.0
1774511700000.0,635.79,635.8,635.34,635.39,609.63,509222.9,0.0
1774512000000.0,635.39,635.43,634.58,634.93,2982.91,509222.9,0.0
1774512300000.0,634.92,635.44,634.46,634.57,1956.29,509222.9,0.0
1774512600000.0,634.57,634.59,633.44,633.53,1894.42,509222.9,0.0
1774512900000.0,633.54,633.93,633.19,633.43,3016.13,509222.9,0.0
1774513200000.0,633.43,633.79,632.99,633.2,1139.48,509222.9,0.0
1774513500000.0,633.2,633.43,632.95,632.96,1082.78,509222.9,0.0
1774513800000.0,632.95,633.35,632.71,633.25,1197.08,509222.9,0.0
1774514100000.0,633.26,633.61,632.8,632.91,976.05,509222.9,0.0
1774514400000.0,632.91,633.28,632.48,633.07,1474.52,509222.9,0.0
1774514700000.0,633.07,633.92,632.9,633.3,1025.37,509222.9,0.0
1774515000000.0,633.3,633.77,633.2,633.56,745.06,509222.9,0.0
1774515300000.0,633.55,634.04,633.45,633.55,925.36,509222.9,0.0
1774515600000.0,633.56,633.65,632.59,633.13,1685.35,509222.9,0.0
1774515900000.0,633.12,633.86,632.95,633.63,1275.93,509222.9,0.0
1774516200000.0,633.63,633.92,633.17,633.22,519.02,509222.9,0.0
1774516500000.0,633.22,633.56,632.39,633.01,1754.32,509222.9,0.0
1774516800000.0,633.01,633.64,633.01,633.4,772.14,509222.9,0.0
1774517100000.0,633.4,633.83,633.33,633.68,704.47,509222.9,0.0
1774517400000.0,633.68,633.68,628.12,628.82,25390.46,509222.9,0.0
1774517700000.0,628.83,630.05,628.66,628.79,4043.68,509222.9,0.0
1774518000000.0,628.79,629.89,628.73,629.57,2290.23,509222.9,0.0
1774518300000.0,629.57,629.76,629.14,629.23,1889.89,509222.9,0.0
1774518600000.0,629.23,630.28,629.23,630.04,1709.7,509222.9,0.0
1774518900000.0,630.04,630.23,629.95,629.96,679.33,509222.9,0.0
1774519200000.0,629.95,630.05,629.23,629.25,1443.91,509222.9,0.0
1774519500000.0,629.25,629.77,628.8,629.1,3001.88,509222.9,0.0
1774519800000.0,629.1,629.72,628.81,629.45,1298.03,509222.9,0.0
1774520100000.0,629.46,630.62,629.46,630.33,2834.05,509222.9,0.0
1774520400000.0,630.33,630.34,630.2,630.34,103.37,509222.9,0.0
