time,open,high,low,close,volume,oi,funding
1774467900000.0,0.09633,0.09639,0.09627,0.09638,2780474.0,1749779529.0,-0.00011245
1774468200000.0,0.09638,0.09648,0.09632,0.09634,6746255.0,1749779529.0,-0.00011245
1774468500000.0,0.09635,0.09641,0.09621,0.0964,3892352.0,1749779529.0,-0.00011245
1774468800000.0,0.09641,0.09644,0.09616,0.09618,8189646.0,1749779529.0,-0.00011245
1774469100000.0,0.09617,0.09626,0.09614,0.09618,16738074.0,1749779529.0,-0.00011245
1774469400000.0,0.09618,0.0962,0.09607,0.09611,11580101.0,1749779529.0,-0.00011245
1774469700000.0,0.09611,0.0962,0.09609,0.0962,11486510.0,1749779529.0,-0.00011245
1774470000000.0,0.0962,0.0962,0.09588,0.09591,14387824.0,1749779529.0,-0.00011245
1774470300000.0,0.09592,0.09594,0.09571,0.09579,17253451.0,1749779529.0,-0.00011245
1774470600000.0,0.09579,0.09583,0.09569,0.09573,7836112.0,1749779529.0,-0.00011245
1774470900000.0,0.09572,0.09589,0.09569,0.09586,5631610.0,1749779529.0,-0.00011245
1774471200000.0,0.09587,0.09607,0.09582,0.09607,5121443.0,1749779529.0,-0.00011245
1774471500000.0,0.09606,0.0961,0.096,0.09609,4204603.0,1749779529.0,-0.00011245
1774471800000.0,0.09609,0.09621,0.09609,0.09618,5351009.0,1749779529.0,-0.00011245
1774472100000.0,0.09618,0.0962,0.09614,0.09617,2238106.0,1749779529.0,-0.00011245
1774472400000.0,0.09617,0.09621,0.09606,0.09609,6266043.0,1749779529.0,-0.00011245
1774472700000.0,0.09609,0.09622,0.09603,0.0962,13755943.0,1749779529.0,-0.00011245
1774473000000.0,0.0962,0.09646,0.0962,0.09636,15899744.0,1749779529.0,-0.00011245
1774473300000.0,0.09636,0.0964,0.09623,0.09629,6958431.0,1749779529.0,-0.00011245
1774473600000.0,0.09628,0.09631,0.09617,0.09619,4647417.0,1749779529.0,-0.00011245
1774473900000.0,0.0962,0.09622,0.09604,0.09613,6240908.0,1749779529.0,-0.00011245
1774474200000.0,0.09613,0.09618,0.09601,0.09609,3192863.0,1749779529.0,-0.00011245
1774474500000.0,0.09608,0.09619,0.09605,0.09618,5315902.0,1749779529.0,-0.00011245
1774474800000.0,0.09618,0.09628,0.09614,0.09618,8300097.0,1749779529.0,-0.00011245
1774475100000.0,0.09618,0.0962,0.09604,0.09605,2388783.0,1749779529.0,-0.00011245
1774475400000.0,0.09605,0.09614,0.09605,0.09609,2924229.0,1749779529.0,-0.00011245
1774475700000.0,0.09609,0.09621,0.09606,0.09609,9837745.0,1749779529.0,-0.00011245
1774476000000.0,0.0961,0.09629,0.09609,0.09624,8003119.0,1749779529.0,-0.00011245
1774476300000.0,0.09623,0.09623,0.09601,0.09603,7368912.0,1749779529.0,-0.00011245
1774476600000.0,0.09603,0.09618,0.096,0.0961,15870928.0,1749779529.0,-0.00011245
1774476900000.0,0.09611,0.09612,0.09601,0.09609,4200175.0,1749779529.0,-0.00011245
1774477200000.0,0.09609,0.09609,0.096,0.096,5360276.0,1749779529.0,-0.00011245
1774477500000.0,0.09601,0.09602,0.09588,0.09594,8602963.0,1749779529.0,-0.00011245
1774477800000.0,0.09594,0.09641,0.09593,0.09637,24336972.0,1749779529.0,-0.00011245
1774478100000.0,0.09638,0.09651,0.0963,0.09635,13664188.0,1749779529.0,-0.00011245
1774478400000.0,0.09635,0.09679,0.09626,0.09639,25373605.0,1749779529.0,-0.00011245
1774478700000.0,0.09639,0.09645,0.09625,0.09641,6775912.0,1749779529.0,-0.00011245
1774479000000.0,0.09641,0.09644,0.09634,0.09638,4187200.0,1749779529.0,-0.00011245
1774479300000.0,0.09638,0.09645,0.0963,0.09634,4188050.0,1749779529.0,-0.00011245
1774479600000.0,0.09634,0.09637,0.09621,0.09628,6436203.0,1749779529.0,-0.00011245
1774479900000.0,0.09627,0.09631,0.09622,0.09622,2150676.0,1749779529.0,-0.00011245
1774480200000.0,0.09622,0.09625,0.09611,0.09612,4562877.0,1749779529.0,-0.00011245
1774480500000.0,0.09612,0.09614,0.09602,0.09603,6601221.0,1749779529.0,-0.00011245
1774480800000.0,0.09603,0.09613,0.09599,0.0961,4314150.0,1749779529.0,-0.00011245
1774481100000.0,0.0961,0.09621,0.09607,0.0961,3553265.0,1749779529.0,-0.00011245
1774481400000.0,0.0961,0.09611,0.09598,0.09599,7056764.0,1749779529.0,-0.00011245
1774481700000.0,0.09598,0.09605,0.09596,0.09599,5578611.0,1749779529.0,-0.00011245
1774482000000.0,0.096,0.09604,0.09594,0.09596,5294773.0,1749779529.0,-0.00011245
1774482300000.0,0.09596,0.09596,0.09583,0.09593,15523232.0,1749779529.0,-0.00011245
1774482600000.0,0.09594,0.09613,0.09593,0.09611,13187729.0,1749779529.0,-0.00011245
1774482900000.0,0.09611,0.09615,0.09608,0.09613,4750711.0,1749779529.0,-0.00011245
1774483200000.0,0.09613,0.09622,0.0961,0.09611,17165426.0,1749779529.0,-0.00011245
1774483500000.0,0.0961,0.09614,0.09595,0.09595,11674171.0,1749779529.0,-0.00011245
1774483800000.0,0.09595,0.09601,0.0959,0.096,13893223.0,1749779529.0,-0.00011245
1774484100000.0,0.096,0.09618,0.09599,0.096,8528713.0,1749779529.0,-0.00011245
1774484400000.0,0.09599,0.0961,0.09598,0.09609,5802526.0,1749779529.0,-0.00011245
1774484700000.0,0.09608,0.09609,0.09598,0.09606,3310760.0,1749779529.0,-0.00011245
1774485000000.0,0.09605,0.09613,0.09599,0.09599,6335104.0,1749779529.0,-0.00011245
