time,open,high,low,close,volume,oi,funding
1774469700000.0,0.9635,0.9641,0.963,0.9635,196674.7,90025225.5,-0.00014421
1774470000000.0,0.9635,0.9635,0.9601,0.9605,323002.7,90025225.5,-0.00014421
1774470300000.0,0.9605,0.9607,0.9577,0.9586,829451.4,90025225.5,-0.00014421
1774470600000.0,0.9586,0.9594,0.9582,0.9586,271539.6,90025225.5,-0.00014421
1774470900000.0,0.9586,0.9617,0.9582,0.9612,626336.1,90025225.5,-0.00014421
1774471200000.0,0.9611,0.9633,0.9604,0.9631,447526.7,90025225.5,-0.00014421
1774471500000.0,0.9631,0.9638,0.9619,0.9634,572405.2,90025225.5,-0.00014421
1774471800000.0,0.9634,0.9646,0.9634,0.9642,151764.1,90025225.5,-0.00014421
1774472100000.0,0.9643,0.9648,0.9637,0.9643,120008.5,90025225.5,-0.00014421
1774472400000.0,0.9643,0.9644,0.962,0.9629,267619.1,90025225.5,-0.00014421
1774472700000.0,0.9628,0.9646,0.9625,0.9636,492937.6,90025225.5,-0.00014421
1774473000000.0,0.9637,0.9651,0.9635,0.9651,475288.1,90025225.5,-0.00014421
1774473300000.0,0.965,0.966,0.9639,0.966,165341.5,90025225.5,-0.00014421
1774473600000.0,0.9659,0.9663,0.9637,0.9638,185780.8,90025225.5,-0.00014421
1774473900000.0,0.9637,0.9638,0.9611,0.963,530659.0,90025225.5,-0.00014421
1774474200000.0,0.963,0.9641,0.9624,0.9636,168432.1,90025225.5,-0.00014421
1774474500000.0,0.9635,0.9662,0.9635,0.9662,173060.2,90025225.5,-0.00014421
1774474800000.0,0.9662,0.967,0.9655,0.9664,159338.6,90025225.5,-0.00014421
1774475100000.0,0.9663,0.9668,0.9646,0.9646,84861.2,90025225.5,-0.00014421
1774475400000.0,0.9647,0.965,0.9643,0.965,130274.4,90025225.5,-0.00014421
1774475700000.0,0.965,0.9659,0.9645,0.9655,91025.9,90025225.5,-0.00014421
1774476000000.0,0.9655,0.9686,0.9655,0.9682,578741.5,90025225.5,-0.00014421
1774476300000.0,0.9683,0.9683,0.9644,0.9645,296657.8,90025225.5,-0.00014421
1774476600000.0,0.9646,0.9652,0.9635,0.9645,299490.6,90025225.5,-0.00014421
1774476900000.0,0.9645,0.9663,0.964,0.9663,147555.2,90025225.5,-0.00014421
1774477200000.0,0.9662,0.967,0.9658,0.9662,186032.4,90025225.5,-0.00014421
1774477500000.0,0.9662,0.9666,0.965,0.9657,249464.3,90025225.5,-0.00014421
1774477800000.0,0.9656,0.9705,0.9656,0.9703,746765.4,90025225.5,-0.00014421
1774478100000.0,0.9703,0.9726,0.9693,0.9699,900534.0,90025225.5,-0.00014421
1774478400000.0,0.9699,0.9747,0.9696,0.9714,880089.8,90025225.5,-0.00014421
1774478700000.0,0.9714,0.9726,0.9703,0.9714,219173.4,90025225.5,-0.00014421
1774479000000.0,0.9715,0.9723,0.9709,0.9709,231208.9,90025225.5,-0.00014421
1774479300000.0,0.9709,0.9711,0.9699,0.971,185534.4,90025225.5,-0.00014421
1774479600000.0,0.971,0.9716,0.9703,0.9706,242726.6,90025225.5,-0.00014421
1774479900000.0,0.9706,0.9707,0.9698,0.9699,157104.2,90025225.5,-0.00014421
1774480200000.0,0.9698,0.9711,0.9695,0.9695,172885.1,90025225.5,-0.00014421
1774480500000.0,0.9695,0.9697,0.9682,0.9689,256787.2,90025225.5,-0.00014421
1774480800000.0,0.969,0.9702,0.9688,0.9702,158508.0,90025225.5,-0.00014421
1774481100000.0,0.9702,0.9713,0.9685,0.9689,222500.5,90025225.5,-0.00014421
1774481400000.0,0.9688,0.9689,0.9678,0.9684,206671.8,90025225.5,-0.00014421
1774481700000.0,0.9683,0.9685,0.9667,0.9667,257584.8,90025225.5,-0.00014421
1774482000000.0,0.9667,0.9673,0.9662,0.9663,175621.1,90025225.5,-0.00014421
1774482300000.0,0.9664,0.9666,0.9656,0.9661,201202.2,90025225.5,-0.00014421
1774482600000.0,0.9661,0.9679,0.9661,0.9679,173203.3,90025225.5,-0.00014421
1774482900000.0,0.9678,0.9686,0.9673,0.9681,192779.0,90025225.5,-0.00014421
1774483200000.0,0.968,0.9699,0.9678,0.9691,446062.4,90025225.5,-0.00014421
1774483500000.0,0.9691,0.9692,0.9673,0.9673,243521.0,90025225.5,-0.00014421
1774483800000.0,0.9673,0.9677,0.9667,0.9677,244517.8,90025225.5,-0.00014421
1774484100000.0,0.9677,0.9695,0.9671,0.9671,314088.2,90025225.5,-0.00014421
1774484400000.0,0.9671,0.9692,0.9671,0.9686,363158.5,90025225.5,-0.00014421
1774484700000.0,0.9686,0.9691,0.9676,0.9691,111775.7,90025225.5,-0.00014421
1774485000000.0,0.9691,0.9699,0.9679,0.9679,188346.0,90025225.5,-0.00014421
1774485300000.0,0.968,0.9694,0.9679,0.9679,180492.5,90025225.5,-0.00014421
1774485600000.0,0.9679,0.968,0.967,0.9679,135254.3,90025225.5,-0.00014421
1774485900000.0,0.9678,0.9694,0.9675,0.9689,312083.4,90025225.5,-0.00014421
1774486200000.0,0.9689,0.9691,0.9656,0.9662,254226.5,90025225.5,-0.00014421
1774486500000.0,0.9662,0.9665,0.9647,0.9662,303549.2,90025225.5,-0.00014421
1774486800000.0,0.9661,0.9677,0.9661,0.9674,257460.9,90025225.5,-0.00014421
1774487100000.0,0.9674,0.9675,0.9656,0.9662,187232.2,90025225.5,-0.00014421
1774487400000.0,0.9663,0.9667,0.9652,0.9662,159042.0,90025225.5,-0.00014421
1774487700000.0,0.9662,0.9662,0.9638,0.9643,640237.2,90025225.5,-0.00014421
1774488000000.0,0.9644,0.9657,0.9643,0.9656,168361.7,90025225.5,-0.00014421
1774488300000.0,0.9657,0.9677,0.9654,0.9675,224131.1,90025225.5,-0.00014421
1774488600000.0,0.9676,0.9693,0.9676,0.9688,230438.3,90025225.5,-0.00014421
1774488900000.0,0.9689,0.9692,0.9679,0.9686,154128.2,90025225.5,-0.00014421
1774489200000.0,0.9687,0.9688,0.9661,0.9662,170507.9,90025225.5,-0.00014421
1774489500000.0,0.9662,0.9669,0.9653,0.9654,238863.0,90025225.5,-0.00014421
1774489800000.0,0.9654,0.9656,0.9629,0.964,1271453.5,90025225.5,-0.00014421
1774490100000.0,0.9639,0.964,0.9621,0.9622,261609.7,90025225.5,-0.00014421
1774490400000.0,0.9622,0.9624,0.9614,0.9616,311845.1,90025225.5,-0.00014421
1774490700000.0,0.9616,0.9619,0.9596,0.9599,759296.2,90025225.5,-0.00014421
1774491000000.0,0.9599,0.9608,0.9582,0.9585,523091.2,90025225.5,-0.00014421
1774491300000.0,0.9584,0.9589,0.9558,0.956,475672.8,90025225.5,-0.00014421
1774491600000.0,0.9559,0.9577,0.9559,0.9572,283730.2,90025225.5,-0.00014421
1774491900000.0,0.9573,0.959,0.9571,0.9571,323876.6,90025225.5,-0.00014421
1774492200000.0,0.9571,0.9572,0.9522,0.9553,908215.3,90025225.5,-0.00014421
1774492500000.0,0.9553,0.9558,0.9531,0.9534,420525.4,90025225.5,-0.00014421
1774492800000.0,0.9535,0.9547,0.9529,0.9544,329118.7,90025225.5,-0.00014421
1774493100000.0,0.9543,0.9562,0.9542,0.9556,364971.8,90025225.5,-0.00014421
1774493400000.0,0.9555,0.9566,0.9551,0.9556,239432.8,90025225.5,-0.00014421
1774493700000.0,0.9555,0.9564,0.9555,0.9562,166160.5,90025225.5,-0.00014421
1774494000000.0,0.9561,0.9561,0.9535,0.9539,343713.7,90025225.5,-0.00014421
1774494300000.0,0.9538,0.9543,0.9531,0.9543,196612.9,90025225.5,-0.00014421
1774494600000.0,0.9544,0.9565,0.9541,0.9565,225705.4,90025225.5,-0.00014421
1774494900000.0,0.9565,0.9567,0.9539,0.9541,339257.0,90025225.5,-0.00014421
1774495200000.0,0.9541,0.9543,0.9509,0.9515,486751.8,90025225.5,-0.00014421
1774495500000.0,0.9515,0.9524,0.9487,0.9498,956519.7,90025225.5,-0.00014421
1774495800000.0,0.9497,0.9516,0.9492,0.951,505727.6,90025225.5,-0.00014421
1774496100000.0,0.9511,0.9523,0.9505,0.952,216153.2,90025225.5,-0.00014421
1774496400000.0,0.952,0.9526,0.9516,0.9521,204560.1,90025225.5,-0.00014421
1774496700000.0,0.9521,0.9526,0.952,0.9522,160317.4,90025225.5,-0.00014421
1774497000000.0,0.9522,0.9532,0.9515,0.9531,195626.0,90025225.5,-0.00014421
1774497300000.0,0.9531,0.954,0.9525,0.9528,197831.5,90025225.5,-0.00014421
1774497600000.0,0.9528,0.9528,0.9515,0.9516,180055.3,90025225.5,-0.00014421
1774497900000.0,0.9517,0.9526,0.9509,0.9518,341004.9,90025225.5,-0.00014421
1774498200000.0,0.9518,0.9524,0.9505,0.9506,191645.2,90025225.5,-0.00014421
1774498500000.0,0.9505,0.9507,0.9494,0.9499,306083.5,90025225.5,-0.00014421
1774498800000.0,0.9499,0.9512,0.9499,0.9507,134902.5,90025225.5,-0.00014421
1774499100000.0,0.9506,0.9517,0.9506,0.9516,128474.2,90025225.5,-0.00014421
1774499400000.0,0.9516,0.9519,0.9497,0.9499,184246.9,90025225.5,-0.00014421
1774499700000.0,0.9498,0.9508,0.9498,0.9506,83409.8,90025225.5,-0.00014421
1774500000000.0,0.9506,0.9507,0.9498,0.9499,202540.2,90025225.5,-0.00014421
1774500300000.0,0.9498,0.9513,0.9498,0.9513,70514.9,90025225.5,-0.00014421
1774500600000.0,0.9512,0.9514,0.9496,0.9496,157878.8,90025225.5,-0.00014421
1774500900000.0,0.9497,0.9506,0.949,0.9504,188800.1,90025225.5,-0.00014421
1774501200000.0,0.9504,0.9504,0.9494,0.9496,210574.1,90025225.5,-0.00014421
1774501500000.0,0.9496,0.9497,0.9449,0.9465,1164342.7,90025225.5,-0.00014421
1774501800000.0,0.9466,0.9471,0.9444,0.9456,788203.1,90025225.5,-0.00014421
1774502100000.0,0.9455,0.9465,0.9449,0.9463,253981.0,90025225.5,-0.00014421
1774502400000.0,0.9463,0.9482,0.9463,0.9471,344004.6,90025225.5,-0.00014421
1774502700000.0,0.9471,0.9471,0.9446,0.9463,207434.1,90025225.5,-0.00014421
1774503000000.0,0.9462,0.9473,0.9457,0.9461,210641.5,90025225.5,-0.00014421
1774503300000.0,0.9461,0.9466,0.9451,0.9454,182575.8,90025225.5,-0.00014421
1774503600000.0,0.9454,0.9464,0.9401,0.9411,1182348.3,90025225.5,-0.00014421
1774503900000.0,0.9411,0.9426,0.9388,0.9425,1447095.8,90025225.5,-0.00014421
1774504200000.0,0.9424,0.9432,0.9401,0.9401,1477986.8,90025225.5,-0.00014421
1774504500000.0,0.9401,0.9407,0.9384,0.9398,1270433.9,90025225.5,-0.00014421
