time,open,high,low,close,volume,oi,funding
1774469400000.0,2164.86,2165.79,2164.08,2165.04,3890.795,2159626.205,-4.981e-05
1774469700000.0,2165.03,2167.46,2165.03,2166.96,4102.481,2159626.205,-4.981e-05
1774470000000.0,2166.97,2166.97,2161.95,2162.54,3803.393,2159626.205,-4.981e-05
1774470300000.0,2162.53,2162.57,2158.01,2160.41,18557.437,2159626.205,-4.981e-05
1774470600000.0,2160.4,2161.9,2159.62,2160.37,3637.233,2159626.205,-4.981e-05
1774470900000.0,2160.38,2162.86,2160.0,2162.65,4289.007,2159626.205,-4.981e-05
1774471200000.0,2162.64,2165.0,2161.74,2165.0,3093.492,2159626.205,-4.981e-05
1774471500000.0,2164.99,2166.14,2163.57,2165.64,3060.508,2159626.205,-4.981e-05
1774471800000.0,2165.64,2166.89,2165.3,2166.74,4283.323,2159626.205,-4.981e-05
1774472100000.0,2166.74,2166.74,2165.22,2165.77,2101.687,2159626.205,-4.981e-05
1774472400000.0,2165.78,2165.78,2163.5,2165.41,2800.167,2159626.205,-4.981e-05
1774472700000.0,2165.41,2167.0,2163.56,2166.47,2097.24,2159626.205,-4.981e-05
1774473000000.0,2166.48,2168.35,2166.26,2168.34,7625.418,2159626.205,-4.981e-05
1774473300000.0,2168.34,2168.75,2166.2,2167.73,3483.457,2159626.205,-4.981e-05
1774473600000.0,2167.72,2167.89,2164.88,2165.14,1434.233,2159626.205,-4.981e-05
1774473900000.0,2165.15,2165.3,2160.04,2163.0,12129.875,2159626.205,-4.981e-05
1774474200000.0,2163.0,2163.92,2161.64,2162.86,3266.33,2159626.205,-4.981e-05
1774474500000.0,2162.86,2164.0,2161.99,2163.99,2530.512,2159626.205,-4.981e-05
1774474800000.0,2164.0,2164.68,2162.2,2162.56,2344.508,2159626.205,-4.981e-05
1774475100000.0,2162.57,2164.19,2161.08,2161.09,3066.106,2159626.205,-4.981e-05
1774475400000.0,2161.09,2163.11,2161.0,2162.31,1762.02,2159626.205,-4.981e-05
1774475700000.0,2162.31,2163.24,2161.47,2163.01,2327.471,2159626.205,-4.981e-05
1774476000000.0,2163.0,2166.77,2163.0,2166.0,3777.782,2159626.205,-4.981e-05
1774476300000.0,2165.99,2166.2,2160.85,2160.85,3301.363,2159626.205,-4.981e-05
1774476600000.0,2160.85,2163.75,2160.63,2162.43,3129.209,2159626.205,-4.981e-05
1774476900000.0,2162.43,2163.15,2160.72,2163.15,3483.974,2159626.205,-4.981e-05
1774477200000.0,2163.15,2164.29,2162.31,2163.44,1774.23,2159626.205,-4.981e-05
1774477500000.0,2163.44,2165.22,2162.41,2163.03,2780.513,2159626.205,-4.981e-05
1774477800000.0,2163.04,2176.26,2162.38,2173.99,30729.511,2159626.205,-4.981e-05
1774478100000.0,2173.99,2177.89,2171.62,2171.68,12294.56,2159626.205,-4.981e-05
